"","Plot","Block","Treatment","Quad","total","CoverID","Hits","PctCover","FG","FG2"
"5327","C","3","W","1",216,"Bromus",58,26.8518518518519,"Annual_Grass","Plant"
"5328","C","3","W","1",216,"CHER",0,0,"Annual_Forb","Plant"
"5329","C","3","W","1",216,"CRYPT",0,0,"Annual_Forb","Plant"
"5330","C","3","W","1",216,"CYAC",1,0.462962962962963,"Annual_Forb","Plant"
"5331","C","3","W","1",216,"DEAN",0,0,"Annual_Forb","Plant"
"5332","C","3","W","1",216,"DEPI",0,0,"Annual_Forb","Plant"
"5333","C","3","W","1",216,"Dark",0,0,"DkCy","Biocrust"
"5334","C","3","W","1",216,"ENFR",0,0,"Annual_Forb","Plant"
"5335","C","3","W","1",216,"EPHED",0,0,"Shrub","Plant"
"5336","C","3","W","1",216,"EPTO",0,0,"Shrub","Plant"
"5337","C","3","W","1",216,"EPVI",0,0,"Shrub","Plant"
"5338","C","3","W","1",216,"ERIN",3,1.38888888888889,"Annual_Forb","Plant"
"5339","C","3","W","1",216,"FEOC",0,0,"Annual_Grass","Plant"
"5340","C","3","W","1",216,"GAPI",1,0.462962962962963,"Annual_Forb","Plant"
"5341","C","3","W","1",216,"GIIN",1,0.462962962962963,"Annual_Forb","Plant"
"5342","C","3","W","1",216,"GUSA",0,0,"Shrub","Plant"
"5343","C","3","W","1",216,"HECO",0,0,"Perennial_Grass","Plant"
"5344","C","3","W","1",216,"IPPO",0,0,"Annual_Forb","Plant"
"5345","C","3","W","1",216,"KRLA",0,0,"Shrub","Plant"
"5346","C","3","W","1",216,"LEMO",0,0,"Annual_Forb","Plant"
"5347","C","3","W","1",216,"LEOC",0,0,"Annual_Forb","Plant"
"5348","C","3","W","1",216,"LYGR",1,0.462962962962963,"Annual_Forb","Plant"
"5349","C","3","W","1",216,"Lichen",5,2.31481481481481,"Lichen","Biocrust"
"5350","C","3","W","1",216,"Light",26,12.037037037037,"LtCy","Biocrust"
"5351","C","3","W","1",216,"Litter",55,25.462962962963,"Litter","Abiotic_Cover"
"5352","C","3","W","1",216,"MAAF",0,0,"Annual_Forb","Plant"
"5353","C","3","W","1",216,"Moss",22,10.1851851851852,"Moss","Biocrust"
"5354","C","3","W","1",216,"OECA",0,0,"Annual_Forb","Plant"
"5355","C","3","W","1",216,"OPUNT",0,0,"Cactus","Plant"
"5356","C","3","W","1",216,"PHCR",0,0,"Annual_Forb","Plant"
"5357","C","3","W","1",216,"PLPA",0,0,"Annual_Forb","Plant"
"5358","C","3","W","1",216,"SCWH",0,0,"Cactus","Plant"
"5359","C","3","W","1",216,"SPORO",0,0,"Perennial_Grass","Plant"
"5360","C","3","W","1",216,"TILA",0,0,"Annual_Forb","Plant"
"5361","C","3","W","1",216,"UNK1",0,0,"Annual_Forb","Plant"
"5362","C","3","W","1",216,"ATCO",0,0,"Shrub","Plant"
"5363","C","3","W","1",216,"HIJA",4,1.85185185185185,"Perennial_Grass","Plant"
"5364","C","3","W","1",216,"PlantBase",4,1.85185185185185,"Plant_Base","Plant"
"5365","C","3","W","1",216,"ACHY",34,15.7407407407407,"Perennial_Grass","Plant"
"5366","C","3","W","1",216,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5367","C","3","W","1",216,"Rock",1,0.462962962962963,"Rock","Abiotic_Cover"
"5368","C","3","W","1",216,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5369","C","3","W","2",167,"ANBR",0,0,"Annual_Forb","Plant"
"5370","C","3","W","2",167,"ASAM",0,0,"Annual_Forb","Plant"
"5371","C","3","W","2",167,"Bromus",30,17.9640718562874,"Annual_Grass","Plant"
"5372","C","3","W","2",167,"CHER",0,0,"Annual_Forb","Plant"
"5373","C","3","W","2",167,"CRYPT",0,0,"Annual_Forb","Plant"
"5374","C","3","W","2",167,"CYAC",1,0.598802395209581,"Annual_Forb","Plant"
"5375","C","3","W","2",167,"DEAN",0,0,"Annual_Forb","Plant"
"5376","C","3","W","2",167,"DEPI",1,0.598802395209581,"Annual_Forb","Plant"
"5377","C","3","W","2",167,"Dark",0,0,"DkCy","Biocrust"
"5378","C","3","W","2",167,"ENFR",0,0,"Annual_Forb","Plant"
"5379","C","3","W","2",167,"EPHED",0,0,"Shrub","Plant"
"5380","C","3","W","2",167,"EPTO",0,0,"Shrub","Plant"
"5381","C","3","W","2",167,"EPVI",0,0,"Shrub","Plant"
"5382","C","3","W","2",167,"ERIN",1,0.598802395209581,"Annual_Forb","Plant"
"5383","C","3","W","2",167,"FEOC",0,0,"Annual_Grass","Plant"
"5384","C","3","W","2",167,"GAPI",2,1.19760479041916,"Annual_Forb","Plant"
"5385","C","3","W","2",167,"GIIN",1,0.598802395209581,"Annual_Forb","Plant"
"5386","C","3","W","2",167,"GUSA",9,5.38922155688623,"Shrub","Plant"
"5387","C","3","W","2",167,"HECO",0,0,"Perennial_Grass","Plant"
"5388","C","3","W","2",167,"IPPO",0,0,"Annual_Forb","Plant"
"5389","C","3","W","2",167,"KRLA",0,0,"Shrub","Plant"
"5390","C","3","W","2",167,"LEMO",0,0,"Annual_Forb","Plant"
"5391","C","3","W","2",167,"LEOC",0,0,"Annual_Forb","Plant"
"5392","C","3","W","2",167,"LYGR",4,2.39520958083832,"Annual_Forb","Plant"
"5393","C","3","W","2",167,"Lichen",4,2.39520958083832,"Lichen","Biocrust"
"5394","C","3","W","2",167,"Light",50,29.940119760479,"LtCy","Biocrust"
"5395","C","3","W","2",167,"Litter",41,24.5508982035928,"Litter","Abiotic_Cover"
"5396","C","3","W","2",167,"MAAF",0,0,"Annual_Forb","Plant"
"5397","C","3","W","2",167,"Moss",9,5.38922155688623,"Moss","Biocrust"
"5398","C","3","W","2",167,"OECA",0,0,"Annual_Forb","Plant"
"5399","C","3","W","2",167,"OPUNT",0,0,"Cactus","Plant"
"5400","C","3","W","2",167,"PHCR",2,1.19760479041916,"Annual_Forb","Plant"
"5401","C","3","W","2",167,"PLPA",0,0,"Annual_Forb","Plant"
"5402","C","3","W","2",167,"SCWH",0,0,"Cactus","Plant"
"5403","C","3","W","2",167,"SPORO",0,0,"Perennial_Grass","Plant"
"5404","C","3","W","2",167,"TILA",0,0,"Annual_Forb","Plant"
"5405","C","3","W","2",167,"UNK1",0,0,"Annual_Forb","Plant"
"5406","C","3","W","2",167,"ATCO",0,0,"Shrub","Plant"
"5407","C","3","W","2",167,"HIJA",4,2.39520958083832,"Perennial_Grass","Plant"
"5408","C","3","W","2",167,"PlantBase",6,3.59281437125748,"Plant_Base","Plant"
"5409","C","3","W","2",167,"ACHY",0,0,"Perennial_Grass","Plant"
"5410","C","3","W","2",167,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5411","C","3","W","2",167,"Rock",2,1.19760479041916,"Rock","Abiotic_Cover"
"5412","C","3","W","2",167,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5413","C","3","W","3",218,"ANBR",0,0,"Annual_Forb","Plant"
"5414","C","3","W","3",218,"ASAM",0,0,"Annual_Forb","Plant"
"5415","C","3","W","3",218,"Bromus",83,38.0733944954128,"Annual_Grass","Plant"
"5416","C","3","W","3",218,"CHER",0,0,"Annual_Forb","Plant"
"5417","C","3","W","3",218,"CRYPT",0,0,"Annual_Forb","Plant"
"5418","C","3","W","3",218,"CYAC",1,0.458715596330275,"Annual_Forb","Plant"
"5419","C","3","W","3",218,"DEAN",0,0,"Annual_Forb","Plant"
"5420","C","3","W","3",218,"DEPI",0,0,"Annual_Forb","Plant"
"5421","C","3","W","3",218,"Dark",0,0,"DkCy","Biocrust"
"5422","C","3","W","3",218,"ENFR",0,0,"Annual_Forb","Plant"
"5423","C","3","W","3",218,"EPHED",0,0,"Shrub","Plant"
"5424","C","3","W","3",218,"EPTO",0,0,"Shrub","Plant"
"5425","C","3","W","3",218,"EPVI",0,0,"Shrub","Plant"
"5426","C","3","W","3",218,"ERIN",0,0,"Annual_Forb","Plant"
"5427","C","3","W","3",218,"FEOC",0,0,"Annual_Grass","Plant"
"5428","C","3","W","3",218,"GAPI",0,0,"Annual_Forb","Plant"
"5429","C","3","W","3",218,"GIIN",0,0,"Annual_Forb","Plant"
"5430","C","3","W","3",218,"GUSA",4,1.8348623853211,"Shrub","Plant"
"5431","C","3","W","3",218,"HECO",0,0,"Perennial_Grass","Plant"
"5432","C","3","W","3",218,"IPPO",0,0,"Annual_Forb","Plant"
"5433","C","3","W","3",218,"KRLA",0,0,"Shrub","Plant"
"5434","C","3","W","3",218,"LEMO",2,0.917431192660551,"Annual_Forb","Plant"
"5435","C","3","W","3",218,"LEOC",0,0,"Annual_Forb","Plant"
"5436","C","3","W","3",218,"LYGR",16,7.3394495412844,"Annual_Forb","Plant"
"5437","C","3","W","3",218,"Lichen",0,0,"Lichen","Biocrust"
"5438","C","3","W","3",218,"Light",7,3.21100917431193,"LtCy","Biocrust"
"5439","C","3","W","3",218,"Litter",85,38.9908256880734,"Litter","Abiotic_Cover"
"5440","C","3","W","3",218,"MAAF",0,0,"Annual_Forb","Plant"
"5441","C","3","W","3",218,"Moss",6,2.75229357798165,"Moss","Biocrust"
"5442","C","3","W","3",218,"OECA",0,0,"Annual_Forb","Plant"
"5443","C","3","W","3",218,"OPUNT",0,0,"Cactus","Plant"
"5444","C","3","W","3",218,"PHCR",0,0,"Annual_Forb","Plant"
"5445","C","3","W","3",218,"PLPA",0,0,"Annual_Forb","Plant"
"5446","C","3","W","3",218,"SCWH",0,0,"Cactus","Plant"
"5447","C","3","W","3",218,"SPORO",0,0,"Perennial_Grass","Plant"
"5448","C","3","W","3",218,"TILA",0,0,"Annual_Forb","Plant"
"5449","C","3","W","3",218,"UNK1",0,0,"Annual_Forb","Plant"
"5450","C","3","W","3",218,"ATCO",0,0,"Shrub","Plant"
"5451","C","3","W","3",218,"HIJA",2,0.917431192660551,"Perennial_Grass","Plant"
"5452","C","3","W","3",218,"PlantBase",6,2.75229357798165,"Plant_Base","Plant"
"5453","C","3","W","3",218,"ACHY",0,0,"Perennial_Grass","Plant"
"5454","C","3","W","3",218,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5455","C","3","W","3",218,"Rock",6,2.75229357798165,"Rock","Abiotic_Cover"
"5456","C","3","W","3",218,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5457","C","3","W","4",219,"ANBR",0,0,"Annual_Forb","Plant"
"5458","C","3","W","4",219,"ASAM",0,0,"Annual_Forb","Plant"
"5459","C","3","W","4",219,"Bromus",74,33.7899543378995,"Annual_Grass","Plant"
"5460","C","3","W","4",219,"CHER",0,0,"Annual_Forb","Plant"
"5461","C","3","W","4",219,"CRYPT",0,0,"Annual_Forb","Plant"
"5462","C","3","W","4",219,"CYAC",0,0,"Annual_Forb","Plant"
"5463","C","3","W","4",219,"DEAN",0,0,"Annual_Forb","Plant"
"5464","C","3","W","4",219,"DEPI",0,0,"Annual_Forb","Plant"
"5465","C","3","W","4",219,"Dark",0,0,"DkCy","Biocrust"
"5466","C","3","W","4",219,"ENFR",0,0,"Annual_Forb","Plant"
"5467","C","3","W","4",219,"EPHED",0,0,"Shrub","Plant"
"5468","C","3","W","4",219,"EPTO",0,0,"Shrub","Plant"
"5469","C","3","W","4",219,"EPVI",0,0,"Shrub","Plant"
"5470","C","3","W","4",219,"ERIN",0,0,"Annual_Forb","Plant"
"5471","C","3","W","4",219,"FEOC",0,0,"Annual_Grass","Plant"
"5472","C","3","W","4",219,"GAPI",3,1.36986301369863,"Annual_Forb","Plant"
"5473","C","3","W","4",219,"GIIN",0,0,"Annual_Forb","Plant"
"5474","C","3","W","4",219,"GUSA",12,5.47945205479452,"Shrub","Plant"
"5475","C","3","W","4",219,"HECO",0,0,"Perennial_Grass","Plant"
"5476","C","3","W","4",219,"IPPO",0,0,"Annual_Forb","Plant"
"5477","C","3","W","4",219,"KRLA",0,0,"Shrub","Plant"
"5478","C","3","W","4",219,"LEMO",0,0,"Annual_Forb","Plant"
"5479","C","3","W","4",219,"LEOC",0,0,"Annual_Forb","Plant"
"5480","C","3","W","4",219,"LYGR",2,0.91324200913242,"Annual_Forb","Plant"
"5481","C","3","W","4",219,"Lichen",1,0.45662100456621,"Lichen","Biocrust"
"5482","C","3","W","4",219,"Light",6,2.73972602739726,"LtCy","Biocrust"
"5483","C","3","W","4",219,"Litter",90,41.0958904109589,"Litter","Abiotic_Cover"
"5484","C","3","W","4",219,"MAAF",0,0,"Annual_Forb","Plant"
"5485","C","3","W","4",219,"Moss",13,5.93607305936073,"Moss","Biocrust"
"5486","C","3","W","4",219,"OECA",0,0,"Annual_Forb","Plant"
"5487","C","3","W","4",219,"OPUNT",0,0,"Cactus","Plant"
"5488","C","3","W","4",219,"PHCR",0,0,"Annual_Forb","Plant"
"5489","C","3","W","4",219,"PLPA",0,0,"Annual_Forb","Plant"
"5490","C","3","W","4",219,"SCWH",0,0,"Cactus","Plant"
"5491","C","3","W","4",219,"SPORO",8,3.65296803652968,"Perennial_Grass","Plant"
"5492","C","3","W","4",219,"TILA",0,0,"Annual_Forb","Plant"
"5493","C","3","W","4",219,"UNK1",0,0,"Annual_Forb","Plant"
"5494","C","3","W","4",219,"ATCO",0,0,"Shrub","Plant"
"5495","C","3","W","4",219,"HIJA",0,0,"Perennial_Grass","Plant"
"5496","C","3","W","4",219,"PlantBase",3,1.36986301369863,"Plant_Base","Plant"
"5497","C","3","W","4",219,"ACHY",0,0,"Perennial_Grass","Plant"
"5498","C","3","W","4",219,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5499","C","3","W","4",219,"Rock",7,3.19634703196347,"Rock","Abiotic_Cover"
"5500","C","3","W","4",219,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5501","C","4","C","1",265,"ANBR",0,0,"Annual_Forb","Plant"
"5502","C","4","C","1",265,"ASAM",0,0,"Annual_Forb","Plant"
"5503","C","4","C","1",265,"Bromus",95,35.8490566037736,"Annual_Grass","Plant"
"5504","C","4","C","1",265,"CHER",0,0,"Annual_Forb","Plant"
"5505","C","4","C","1",265,"CRYPT",0,0,"Annual_Forb","Plant"
"5506","C","4","C","1",265,"CYAC",0,0,"Annual_Forb","Plant"
"5507","C","4","C","1",265,"DEAN",0,0,"Annual_Forb","Plant"
"5508","C","4","C","1",265,"DEPI",1,0.377358490566038,"Annual_Forb","Plant"
"5509","C","4","C","1",265,"Dark",0,0,"DkCy","Biocrust"
"5510","C","4","C","1",265,"ENFR",0,0,"Annual_Forb","Plant"
"5511","C","4","C","1",265,"EPHED",0,0,"Shrub","Plant"
"5512","C","4","C","1",265,"EPTO",0,0,"Shrub","Plant"
"5513","C","4","C","1",265,"EPVI",0,0,"Shrub","Plant"
"5514","C","4","C","1",265,"ERIN",0,0,"Annual_Forb","Plant"
"5515","C","4","C","1",265,"FEOC",1,0.377358490566038,"Annual_Grass","Plant"
"5516","C","4","C","1",265,"GAPI",0,0,"Annual_Forb","Plant"
"5517","C","4","C","1",265,"GIIN",0,0,"Annual_Forb","Plant"
"5518","C","4","C","1",265,"GUSA",0,0,"Shrub","Plant"
"5519","C","4","C","1",265,"HECO",0,0,"Perennial_Grass","Plant"
"5520","C","4","C","1",265,"IPPO",0,0,"Annual_Forb","Plant"
"5521","C","4","C","1",265,"KRLA",0,0,"Shrub","Plant"
"5522","C","4","C","1",265,"LEMO",1,0.377358490566038,"Annual_Forb","Plant"
"5523","C","4","C","1",265,"LEOC",0,0,"Annual_Forb","Plant"
"5524","C","4","C","1",265,"LYGR",0,0,"Annual_Forb","Plant"
"5525","C","4","C","1",265,"Lichen",0,0,"Lichen","Biocrust"
"5526","C","4","C","1",265,"Light",2,0.754716981132076,"LtCy","Biocrust"
"5527","C","4","C","1",265,"Litter",94,35.4716981132075,"Litter","Abiotic_Cover"
"5528","C","4","C","1",265,"MAAF",0,0,"Annual_Forb","Plant"
"5529","C","4","C","1",265,"Moss",1,0.377358490566038,"Moss","Biocrust"
"5530","C","4","C","1",265,"OECA",0,0,"Annual_Forb","Plant"
"5531","C","4","C","1",265,"OPUNT",0,0,"Cactus","Plant"
"5532","C","4","C","1",265,"PHCR",0,0,"Annual_Forb","Plant"
"5533","C","4","C","1",265,"PLPA",0,0,"Annual_Forb","Plant"
"5534","C","4","C","1",265,"SCWH",0,0,"Cactus","Plant"
"5535","C","4","C","1",265,"SPORO",0,0,"Perennial_Grass","Plant"
"5536","C","4","C","1",265,"TILA",0,0,"Annual_Forb","Plant"
"5537","C","4","C","1",265,"UNK1",0,0,"Annual_Forb","Plant"
"5538","C","4","C","1",265,"ATCO",38,14.3396226415094,"Shrub","Plant"
"5539","C","4","C","1",265,"HIJA",10,3.77358490566038,"Perennial_Grass","Plant"
"5540","C","4","C","1",265,"PlantBase",13,4.90566037735849,"Plant_Base","Plant"
"5541","C","4","C","1",265,"ACHY",9,3.39622641509434,"Perennial_Grass","Plant"
"5542","C","4","C","1",265,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5543","C","4","C","1",265,"Rock",0,0,"Rock","Abiotic_Cover"
"5544","C","4","C","1",265,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5545","C","4","C","2",285,"ANBR",0,0,"Annual_Forb","Plant"
"5546","C","4","C","2",285,"ASAM",0,0,"Annual_Forb","Plant"
"5547","C","4","C","2",285,"Bromus",91,31.9298245614035,"Annual_Grass","Plant"
"5548","C","4","C","2",285,"CHER",0,0,"Annual_Forb","Plant"
"5549","C","4","C","2",285,"CRYPT",0,0,"Annual_Forb","Plant"
"5550","C","4","C","2",285,"CYAC",0,0,"Annual_Forb","Plant"
"5551","C","4","C","2",285,"DEAN",0,0,"Annual_Forb","Plant"
"5552","C","4","C","2",285,"DEPI",0,0,"Annual_Forb","Plant"
"5553","C","4","C","2",285,"Dark",0,0,"DkCy","Biocrust"
"5554","C","4","C","2",285,"ENFR",0,0,"Annual_Forb","Plant"
"5555","C","4","C","2",285,"EPHED",0,0,"Shrub","Plant"
"5556","C","4","C","2",285,"EPTO",0,0,"Shrub","Plant"
"5557","C","4","C","2",285,"EPVI",0,0,"Shrub","Plant"
"5558","C","4","C","2",285,"ERIN",0,0,"Annual_Forb","Plant"
"5559","C","4","C","2",285,"FEOC",1,0.350877192982456,"Annual_Grass","Plant"
"5560","C","4","C","2",285,"GAPI",4,1.40350877192982,"Annual_Forb","Plant"
"5561","C","4","C","2",285,"GIIN",0,0,"Annual_Forb","Plant"
"5562","C","4","C","2",285,"GUSA",0,0,"Shrub","Plant"
"5563","C","4","C","2",285,"HECO",0,0,"Perennial_Grass","Plant"
"5564","C","4","C","2",285,"IPPO",0,0,"Annual_Forb","Plant"
"5565","C","4","C","2",285,"KRLA",0,0,"Shrub","Plant"
"5566","C","4","C","2",285,"LEMO",0,0,"Annual_Forb","Plant"
"5567","C","4","C","2",285,"LEOC",0,0,"Annual_Forb","Plant"
"5568","C","4","C","2",285,"LYGR",0,0,"Annual_Forb","Plant"
"5569","C","4","C","2",285,"Lichen",0,0,"Lichen","Biocrust"
"5570","C","4","C","2",285,"Light",1,0.350877192982456,"LtCy","Biocrust"
"5571","C","4","C","2",285,"Litter",89,31.2280701754386,"Litter","Abiotic_Cover"
"5572","C","4","C","2",285,"MAAF",0,0,"Annual_Forb","Plant"
"5573","C","4","C","2",285,"Moss",0,0,"Moss","Biocrust"
"5574","C","4","C","2",285,"OECA",0,0,"Annual_Forb","Plant"
"5575","C","4","C","2",285,"OPUNT",0,0,"Cactus","Plant"
"5576","C","4","C","2",285,"PHCR",0,0,"Annual_Forb","Plant"
"5577","C","4","C","2",285,"PLPA",0,0,"Annual_Forb","Plant"
"5578","C","4","C","2",285,"SCWH",0,0,"Cactus","Plant"
"5579","C","4","C","2",285,"SPORO",0,0,"Perennial_Grass","Plant"
"5580","C","4","C","2",285,"TILA",0,0,"Annual_Forb","Plant"
"5581","C","4","C","2",285,"UNK1",0,0,"Annual_Forb","Plant"
"5582","C","4","C","2",285,"ATCO",45,15.7894736842105,"Shrub","Plant"
"5583","C","4","C","2",285,"HIJA",6,2.10526315789474,"Perennial_Grass","Plant"
"5584","C","4","C","2",285,"PlantBase",20,7.01754385964912,"Plant_Base","Plant"
"5585","C","4","C","2",285,"ACHY",28,9.82456140350877,"Perennial_Grass","Plant"
"5586","C","4","C","2",285,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5587","C","4","C","2",285,"Rock",0,0,"Rock","Abiotic_Cover"
"5588","C","4","C","2",285,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5589","C","4","C","3",259,"ANBR",0,0,"Annual_Forb","Plant"
"5590","C","4","C","3",259,"ASAM",0,0,"Annual_Forb","Plant"
"5591","C","4","C","3",259,"Bromus",92,35.5212355212355,"Annual_Grass","Plant"
"5592","C","4","C","3",259,"CHER",0,0,"Annual_Forb","Plant"
"5593","C","4","C","3",259,"CRYPT",0,0,"Annual_Forb","Plant"
"5594","C","4","C","3",259,"CYAC",0,0,"Annual_Forb","Plant"
"5595","C","4","C","3",259,"DEAN",0,0,"Annual_Forb","Plant"
"5596","C","4","C","3",259,"DEPI",0,0,"Annual_Forb","Plant"
"5597","C","4","C","3",259,"Dark",5,1.93050193050193,"DkCy","Biocrust"
"5598","C","4","C","3",259,"ENFR",0,0,"Annual_Forb","Plant"
"5599","C","4","C","3",259,"EPHED",0,0,"Shrub","Plant"
"5600","C","4","C","3",259,"EPTO",0,0,"Shrub","Plant"
"5601","C","4","C","3",259,"EPVI",0,0,"Shrub","Plant"
"5602","C","4","C","3",259,"ERIN",0,0,"Annual_Forb","Plant"
"5603","C","4","C","3",259,"FEOC",0,0,"Annual_Grass","Plant"
"5604","C","4","C","3",259,"GAPI",1,0.386100386100386,"Annual_Forb","Plant"
"5605","C","4","C","3",259,"GIIN",0,0,"Annual_Forb","Plant"
"5606","C","4","C","3",259,"GUSA",0,0,"Shrub","Plant"
"5607","C","4","C","3",259,"HECO",0,0,"Perennial_Grass","Plant"
"5608","C","4","C","3",259,"IPPO",0,0,"Annual_Forb","Plant"
"5609","C","4","C","3",259,"KRLA",0,0,"Shrub","Plant"
"5610","C","4","C","3",259,"LEMO",0,0,"Annual_Forb","Plant"
"5611","C","4","C","3",259,"LEOC",0,0,"Annual_Forb","Plant"
"5612","C","4","C","3",259,"LYGR",0,0,"Annual_Forb","Plant"
"5613","C","4","C","3",259,"Lichen",0,0,"Lichen","Biocrust"
"5614","C","4","C","3",259,"Light",3,1.15830115830116,"LtCy","Biocrust"
"5615","C","4","C","3",259,"Litter",62,23.9382239382239,"Litter","Abiotic_Cover"
"5616","C","4","C","3",259,"MAAF",0,0,"Annual_Forb","Plant"
"5617","C","4","C","3",259,"Moss",44,16.988416988417,"Moss","Biocrust"
"5618","C","4","C","3",259,"OECA",0,0,"Annual_Forb","Plant"
"5619","C","4","C","3",259,"OPUNT",0,0,"Cactus","Plant"
"5620","C","4","C","3",259,"PHCR",0,0,"Annual_Forb","Plant"
"5621","C","4","C","3",259,"PLPA",0,0,"Annual_Forb","Plant"
"5622","C","4","C","3",259,"SCWH",0,0,"Cactus","Plant"
"5623","C","4","C","3",259,"SPORO",0,0,"Perennial_Grass","Plant"
"5624","C","4","C","3",259,"TILA",0,0,"Annual_Forb","Plant"
"5625","C","4","C","3",259,"UNK1",0,0,"Annual_Forb","Plant"
"5626","C","4","C","3",259,"ATCO",0,0,"Shrub","Plant"
"5627","C","4","C","3",259,"HIJA",30,11.5830115830116,"Perennial_Grass","Plant"
"5628","C","4","C","3",259,"PlantBase",19,7.33590733590734,"Plant_Base","Plant"
"5629","C","4","C","3",259,"ACHY",3,1.15830115830116,"Perennial_Grass","Plant"
"5630","C","4","C","3",259,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5631","C","4","C","3",259,"Rock",0,0,"Rock","Abiotic_Cover"
"5632","C","4","C","3",259,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5633","C","4","C","4",275,"ANBR",0,0,"Annual_Forb","Plant"
"5634","C","4","C","4",275,"ASAM",0,0,"Annual_Forb","Plant"
"5635","C","4","C","4",275,"Bromus",119,43.2727272727273,"Annual_Grass","Plant"
"5636","C","4","C","4",275,"CHER",0,0,"Annual_Forb","Plant"
"5637","C","4","C","4",275,"CRYPT",0,0,"Annual_Forb","Plant"
"5638","C","4","C","4",275,"CYAC",0,0,"Annual_Forb","Plant"
"5639","C","4","C","4",275,"DEAN",0,0,"Annual_Forb","Plant"
"5640","C","4","C","4",275,"DEPI",0,0,"Annual_Forb","Plant"
"5641","C","4","C","4",275,"Dark",0,0,"DkCy","Biocrust"
"5642","C","4","C","4",275,"ENFR",0,0,"Annual_Forb","Plant"
"5643","C","4","C","4",275,"EPHED",0,0,"Shrub","Plant"
"5644","C","4","C","4",275,"EPTO",0,0,"Shrub","Plant"
"5645","C","4","C","4",275,"EPVI",0,0,"Shrub","Plant"
"5646","C","4","C","4",275,"ERIN",0,0,"Annual_Forb","Plant"
"5647","C","4","C","4",275,"FEOC",3,1.09090909090909,"Annual_Grass","Plant"
"5648","C","4","C","4",275,"GAPI",4,1.45454545454545,"Annual_Forb","Plant"
"5649","C","4","C","4",275,"GIIN",0,0,"Annual_Forb","Plant"
"5650","C","4","C","4",275,"GUSA",0,0,"Shrub","Plant"
"5651","C","4","C","4",275,"HECO",0,0,"Perennial_Grass","Plant"
"5652","C","4","C","4",275,"IPPO",1,0.363636363636364,"Annual_Forb","Plant"
"5653","C","4","C","4",275,"KRLA",0,0,"Shrub","Plant"
"5654","C","4","C","4",275,"LEMO",1,0.363636363636364,"Annual_Forb","Plant"
"5655","C","4","C","4",275,"LEOC",0,0,"Annual_Forb","Plant"
"5656","C","4","C","4",275,"LYGR",0,0,"Annual_Forb","Plant"
"5657","C","4","C","4",275,"Lichen",1,0.363636363636364,"Lichen","Biocrust"
"5658","C","4","C","4",275,"Light",9,3.27272727272727,"LtCy","Biocrust"
"5659","C","4","C","4",275,"Litter",70,25.4545454545455,"Litter","Abiotic_Cover"
"5660","C","4","C","4",275,"MAAF",0,0,"Annual_Forb","Plant"
"5661","C","4","C","4",275,"Moss",41,14.9090909090909,"Moss","Biocrust"
"5662","C","4","C","4",275,"OECA",0,0,"Annual_Forb","Plant"
"5663","C","4","C","4",275,"OPUNT",0,0,"Cactus","Plant"
"5664","C","4","C","4",275,"PHCR",0,0,"Annual_Forb","Plant"
"5665","C","4","C","4",275,"PLPA",0,0,"Annual_Forb","Plant"
"5666","C","4","C","4",275,"SCWH",0,0,"Cactus","Plant"
"5667","C","4","C","4",275,"SPORO",0,0,"Perennial_Grass","Plant"
"5668","C","4","C","4",275,"TILA",0,0,"Annual_Forb","Plant"
"5669","C","4","C","4",275,"UNK1",0,0,"Annual_Forb","Plant"
"5670","C","4","C","4",275,"ATCO",0,0,"Shrub","Plant"
"5671","C","4","C","4",275,"HIJA",8,2.90909090909091,"Perennial_Grass","Plant"
"5672","C","4","C","4",275,"PlantBase",11,4,"Plant_Base","Plant"
"5673","C","4","C","4",275,"ACHY",7,2.54545454545455,"Perennial_Grass","Plant"
"5674","C","4","C","4",275,"Chamber",0,0,"Chamber","Abiotic_Cover"
"5675","C","4","C","4",275,"Rock",0,0,"Rock","Abiotic_Cover"
"5676","C","4","C","4",275,"Bare",0,0,"Bare_Ground","Abiotic_Cover"
"5677","C","4","L","1",289,"ANBR",0,0,"Annual_Forb","Plant"
"5678","C","4","L","1",289,"ASAM",0,0,"Annual_Forb","Plant"
"5679","C","4","L","1",289,"Bromus",97,33.5640138408304,"Annual_Grass","Plant"
"5680","C","4","L","1",289,"CHER",0,0,"Annual_Forb","Plant"
"5681","C","4","L","1",289,"CRYPT",0,0,"Annual_Forb","Plant"
"5682","C","4","L","1",289,"CYAC",0,0,"Annual_Forb","Plant"
"5683","C","4","L","1",289,"DEAN",0,0,"Annual_Forb","Plant"
